,lambda_sparsity,lambda_TV,entropy,TSV,cross_val_score
549,7.196856730011514e-06,1e-08,5.1794746792312125e-05,0.00013894954943731373,9.650642439020405
550,7.196856730011514e-06,1e-08,5.1794746792312125e-05,0.0003727593720314938,10.08269409183687
551,7.196856730011514e-06,1e-08,5.1794746792312125e-05,0.001,11.682589932650224
552,7.196856730011514e-06,1e-08,0.00013894954943731373,1e-06,9.924451573993553
553,7.196856730011514e-06,1e-08,0.00013894954943731373,2.6826957952797274e-06,9.78524745263505
554,7.196856730011514e-06,1e-08,0.00013894954943731373,7.196856730011514e-06,9.562556055653298
555,7.196856730011514e-06,1e-08,0.00013894954943731373,1.9306977288832496e-05,9.338477854854286
556,7.196856730011514e-06,1e-08,0.00013894954943731373,5.1794746792312125e-05,9.165976831706992
557,7.196856730011514e-06,1e-08,0.00013894954943731373,0.00013894954943731373,9.107845622681925
558,7.196856730011514e-06,1e-08,0.00013894954943731373,0.0003727593720314938,9.333305746551618
559,7.196856730011514e-06,1e-08,0.00013894954943731373,0.001,10.25477974148111
560,7.196856730011514e-06,1e-08,0.0003727593720314938,1e-06,10.289025421205935
561,7.196856730011514e-06,1e-08,0.0003727593720314938,2.6826957952797274e-06,10.216642859874746
562,7.196856730011514e-06,1e-08,0.0003727593720314938,7.196856730011514e-06,10.097423057614048
563,7.196856730011514e-06,1e-08,0.0003727593720314938,1.9306977288832496e-05,9.958778906404474
564,7.196856730011514e-06,1e-08,0.0003727593720314938,5.1794746792312125e-05,9.84471845666376
565,7.196856730011514e-06,1e-08,0.0003727593720314938,0.00013894954943731373,9.802134717059431
566,7.196856730011514e-06,1e-08,0.0003727593720314938,0.0003727593720314938,9.992130053057386
567,7.196856730011514e-06,1e-08,0.0003727593720314938,0.001,10.712574054564797
568,7.196856730011514e-06,1e-08,0.001,1e-06,17.86606211268804
569,7.196856730011514e-06,1e-08,0.001,2.6826957952797274e-06,17.832444419138387
570,7.196856730011514e-06,1e-08,0.001,7.196856730011514e-06,17.760690674692874
571,7.196856730011514e-06,1e-08,0.001,1.9306977288832496e-05,17.634313985011644
572,7.196856730011514e-06,1e-08,0.001,5.1794746792312125e-05,17.468948007937588
573,7.196856730011514e-06,1e-08,0.001,0.00013894954943731373,17.359791402140353
574,7.196856730011514e-06,1e-08,0.001,0.0003727593720314938,17.523268124734965
575,7.196856730011514e-06,1e-08,0.001,0.001,18.29600400221222
576,7.196856730011514e-06,2.1544346900318822e-07,1e-06,1e-06,43.457500677214014
577,7.196856730011514e-06,2.1544346900318822e-07,1e-06,2.6826957952797274e-06,37.97809182754109
578,7.196856730011514e-06,2.1544346900318822e-07,1e-06,7.196856730011514e-06,31.697475471225697
579,7.196856730011514e-06,2.1544346900318822e-07,1e-06,1.9306977288832496e-05,25.835842069624526
580,7.196856730011514e-06,2.1544346900318822e-07,1e-06,5.1794746792312125e-05,20.896256854384898
581,7.196856730011514e-06,2.1544346900318822e-07,1e-06,0.00013894954943731373,18.380312114716407
582,7.196856730011514e-06,2.1544346900318822e-07,1e-06,0.0003727593720314938,19.587506869854607
583,7.196856730011514e-06,2.1544346900318822e-07,1e-06,0.001,25.71290397643488
584,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,1e-06,36.123757015038265
585,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,2.6826957952797274e-06,31.95541248330516
586,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,7.196856730011514e-06,27.08206703931729
587,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,1.9306977288832496e-05,22.54417185811141
588,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,5.1794746792312125e-05,18.59769053171918
589,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,0.00013894954943731373,16.55306591372878
590,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,0.0003727593720314938,17.680577376847907
591,7.196856730011514e-06,2.1544346900318822e-07,2.6826957952797274e-06,0.001,23.32193765212522
592,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,1e-06,25.69457639074757
593,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,2.6826957952797274e-06,23.41216128672835
594,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,7.196856730011514e-06,20.363404610737966
595,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,1.9306977288832496e-05,17.586799306706585
596,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,5.1794746792312125e-05,15.097531736338688
597,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,0.00013894954943731373,13.713978315308834
598,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,0.0003727593720314938,14.751034233510799
599,7.196856730011514e-06,2.1544346900318822e-07,7.196856730011514e-06,0.001,19.25591861305103
600,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,1e-06,16.28827052835537
601,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,2.6826957952797274e-06,15.421013072840232
602,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,7.196856730011514e-06,14.155365735584317
603,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,1.9306977288832496e-05,12.825300698151217
604,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,5.1794746792312125e-05,11.588112748649587
605,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,0.00013894954943731373,11.120253188078316
606,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,0.0003727593720314938,11.833030705171108
607,7.196856730011514e-06,2.1544346900318822e-07,1.9306977288832496e-05,0.001,14.768696402678886
608,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,1e-06,11.554054381805098
609,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,2.6826957952797274e-06,11.251865400875605
610,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,7.196856730011514e-06,10.773891444378856
611,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,1.9306977288832496e-05,10.246809840507737
612,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,5.1794746792312125e-05,9.810116422563734
613,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,0.00013894954943731373,9.648735236423361
614,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,0.0003727593720314938,10.081623992806307
615,7.196856730011514e-06,2.1544346900318822e-07,5.1794746792312125e-05,0.001,11.681586479092509
616,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,1e-06,9.916483979875077
617,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,2.6826957952797274e-06,9.778610644586852
618,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,7.196856730011514e-06,9.558071443855896
619,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,1.9306977288832496e-05,9.335433610776107
620,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,5.1794746792312125e-05,9.163772010043221
621,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,0.00013894954943731373,9.106522585055366
622,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,0.0003727593720314938,9.332502283459888
623,7.196856730011514e-06,2.1544346900318822e-07,0.00013894954943731373,0.001,10.25418698926029
624,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,1e-06,10.28516455568978
625,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,2.6826957952797274e-06,10.213312559792806
626,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,7.196856730011514e-06,10.09487896885596
627,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,1.9306977288832496e-05,9.956940428976793
628,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,5.1794746792312125e-05,9.843389429511433
629,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,0.00013894954943731373,9.801251421728669
630,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,0.0003727593720314938,9.991639161573199
631,7.196856730011514e-06,2.1544346900318822e-07,0.0003727593720314938,0.001,10.712318506305149
632,7.196856730011514e-06,2.1544346900318822e-07,0.001,1e-06,17.864316172225124
633,7.196856730011514e-06,2.1544346900318822e-07,0.001,2.6826957952797274e-06,17.8307582385057
634,7.196856730011514e-06,2.1544346900318822e-07,0.001,7.196856730011514e-06,17.759120380768902
635,7.196856730011514e-06,2.1544346900318822e-07,0.001,1.9306977288832496e-05,17.632922301680814
636,7.196856730011514e-06,2.1544346900318822e-07,0.001,5.1794746792312125e-05,17.467895136485062
637,7.196856730011514e-06,2.1544346900318822e-07,0.001,0.00013894954943731373,17.35918882088519
638,7.196856730011514e-06,2.1544346900318822e-07,0.001,0.0003727593720314938,17.523089075705748
639,7.196856730011514e-06,2.1544346900318822e-07,0.001,0.001,18.29602909657011
640,7.196856730011514e-06,4.641588833612773e-06,1e-06,1e-06,35.73232422114651
641,7.196856730011514e-06,4.641588833612773e-06,1e-06,2.6826957952797274e-06,32.769783067239366
642,7.196856730011514e-06,4.641588833612773e-06,1e-06,7.196856730011514e-06,28.83053235114879
643,7.196856730011514e-06,4.641588833612773e-06,1e-06,1.9306977288832496e-05,24.311165487676902
644,7.196856730011514e-06,4.641588833612773e-06,1e-06,5.1794746792312125e-05,20.206105993875433
645,7.196856730011514e-06,4.641588833612773e-06,1e-06,0.00013894954943731373,18.039291347061138
646,7.196856730011514e-06,4.641588833612773e-06,1e-06,0.0003727593720314938,19.393066885130118
647,7.196856730011514e-06,4.641588833612773e-06,1e-06,0.001,25.51462386546764
648,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,1e-06,30.32259464449924
649,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,2.6826957952797274e-06,27.959957616078043
650,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,7.196856730011514e-06,24.80152282145007
651,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,1.9306977288832496e-05,21.333947910204845
652,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,5.1794746792312125e-05,18.025145612871945
653,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,0.00013894954943731373,16.283687125986713
654,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,0.0003727593720314938,17.53586509931074
655,7.196856730011514e-06,4.641588833612773e-06,2.6826957952797274e-06,0.001,23.159492535033962
656,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,1e-06,22.455550499799315
657,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,2.6826957952797274e-06,21.016504794580925
658,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,7.196856730011514e-06,18.93283817216758
659,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,1.9306977288832496e-05,16.79280921064018
660,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,5.1794746792312125e-05,14.691988575111584
661,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,0.00013894954943731373,13.529520238431125
662,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,0.0003727593720314938,14.656904487548099
663,7.196856730011514e-06,4.641588833612773e-06,7.196856730011514e-06,0.001,19.155175249050416
664,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,1e-06,15.041430632403085
665,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,2.6826957952797274e-06,14.448923587686926
666,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,7.196856730011514e-06,13.504650869470701
667,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,1.9306977288832496e-05,12.409344318978963
668,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,5.1794746792312125e-05,11.43761807460366
669,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,0.00013894954943731373,11.023539764507259
670,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,0.0003727593720314938,11.776635829581508
671,7.196856730011514e-06,4.641588833612773e-06,1.9306977288832496e-05,0.001,14.718019623352621
672,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,1e-06,11.148178053649016
673,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,2.6826957952797274e-06,10.91496341866457
674,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,7.196856730011514e-06,10.534399613537808
675,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,1.9306977288832496e-05,10.100132597283205
676,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,5.1794746792312125e-05,9.730901670231598
677,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,0.00013894954943731373,9.611292108313883
678,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,0.0003727593720314938,10.057335971492778
679,7.196856730011514e-06,4.641588833612773e-06,5.1794746792312125e-05,0.001,11.659699337807332
680,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,1e-06,9.746028795201532
681,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,2.6826957952797274e-06,9.63528224310351
682,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,7.196856730011514e-06,9.458921314748846
683,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,1.9306977288832496e-05,9.26741043724912
684,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,5.1794746792312125e-05,9.118961622357462
685,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,0.00013894954943731373,9.078381193394586
686,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,0.0003727593720314938,9.315745924064132
687,7.196856730011514e-06,4.641588833612773e-06,0.00013894954943731373,0.001,10.241459228062888
688,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,1e-06,10.204502863456439
689,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,2.6826957952797274e-06,10.143293483950162
690,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,7.196856730011514e-06,10.040605819021689
691,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,1.9306977288832496e-05,9.917505798979485
692,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,5.1794746792312125e-05,9.81493273512718
693,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,0.00013894954943731373,9.782366619398953
694,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,0.0003727593720314938,9.981092397695441
695,7.196856730011514e-06,4.641588833612773e-06,0.0003727593720314938,0.001,10.70683779009698
696,7.196856730011514e-06,4.641588833612773e-06,0.001,1e-06,17.825165408304002
697,7.196856730011514e-06,4.641588833612773e-06,0.001,2.6826957952797274e-06,17.793003308740843
698,7.196856730011514e-06,4.641588833612773e-06,0.001,7.196856730011514e-06,17.724400595692313
699,7.196856730011514e-06,4.641588833612773e-06,0.001,1.9306977288832496e-05,17.60240261219004
700,7.196856730011514e-06,4.641588833612773e-06,0.001,5.1794746792312125e-05,17.445122939696173
701,7.196856730011514e-06,4.641588833612773e-06,0.001,0.00013894954943731373,17.3462631541813
702,7.196856730011514e-06,4.641588833612773e-06,0.001,0.0003727593720314938,17.519274509261475
703,7.196856730011514e-06,4.641588833612773e-06,0.001,0.001,18.296579659249055
704,7.196856730011514e-06,0.0001,1e-06,1e-06,12.731581875144089
705,7.196856730011514e-06,0.0001,1e-06,2.6826957952797274e-06,12.728893951669495
706,7.196856730011514e-06,0.0001,1e-06,7.196856730011514e-06,12.724295275778331
707,7.196856730011514e-06,0.0001,1e-06,1.9306977288832496e-05,12.719567184778207
708,7.196856730011514e-06,0.0001,1e-06,5.1794746792312125e-05,12.81378951661091
709,7.196856730011514e-06,0.0001,1e-06,0.00013894954943731373,13.409694643721995
710,7.196856730011514e-06,0.0001,1e-06,0.0003727593720314938,15.706274271967864
711,7.196856730011514e-06,0.0001,1e-06,0.001,21.48899283762735
712,7.196856730011514e-06,0.0001,2.6826957952797274e-06,1e-06,11.880024676637493
713,7.196856730011514e-06,0.0001,2.6826957952797274e-06,2.6826957952797274e-06,11.874458582226012
714,7.196856730011514e-06,0.0001,2.6826957952797274e-06,7.196856730011514e-06,11.873922719145838
715,7.196856730011514e-06,0.0001,2.6826957952797274e-06,1.9306977288832496e-05,11.885085023552097
716,7.196856730011514e-06,0.0001,2.6826957952797274e-06,5.1794746792312125e-05,11.99425365181137
717,7.196856730011514e-06,0.0001,2.6826957952797274e-06,0.00013894954943731373,12.560811557239532
718,7.196856730011514e-06,0.0001,2.6826957952797274e-06,0.0003727593720314938,14.626823226768321
719,7.196856730011514e-06,0.0001,2.6826957952797274e-06,0.001,19.858914188030006
720,7.196856730011514e-06,0.0001,7.196856730011514e-06,1e-06,10.591479478040295
721,7.196856730011514e-06,0.0001,7.196856730011514e-06,2.6826957952797274e-06,10.587913549224858
722,7.196856730011514e-06,0.0001,7.196856730011514e-06,7.196856730011514e-06,10.588987069050596
723,7.196856730011514e-06,0.0001,7.196856730011514e-06,1.9306977288832496e-05,10.592732888996784
724,7.196856730011514e-06,0.0001,7.196856730011514e-06,5.1794746792312125e-05,10.688566076528268
725,7.196856730011514e-06,0.0001,7.196856730011514e-06,0.00013894954943731373,11.181932887089921
726,7.196856730011514e-06,0.0001,7.196856730011514e-06,0.0003727593720314938,12.842814160504048
727,7.196856730011514e-06,0.0001,7.196856730011514e-06,0.001,16.994369571594103
728,7.196856730011514e-06,0.0001,1.9306977288832496e-05,1e-06,9.34365397466836
729,7.196856730011514e-06,0.0001,1.9306977288832496e-05,2.6826957952797274e-06,9.346929496737864
730,7.196856730011514e-06,0.0001,1.9306977288832496e-05,7.196856730011514e-06,9.352721310645098
731,7.196856730011514e-06,0.0001,1.9306977288832496e-05,1.9306977288832496e-05,9.380091960603838
732,7.196856730011514e-06,0.0001,1.9306977288832496e-05,5.1794746792312125e-05,9.472723469084102
733,7.196856730011514e-06,0.0001,1.9306977288832496e-05,0.00013894954943731373,9.825354585662431
734,7.196856730011514e-06,0.0001,1.9306977288832496e-05,0.0003727593720314938,10.898117109238274
735,7.196856730011514e-06,0.0001,1.9306977288832496e-05,0.001,13.681622636814522
736,7.196856730011514e-06,0.0001,5.1794746792312125e-05,1e-06,8.699930599573754
737,7.196856730011514e-06,0.0001,5.1794746792312125e-05,2.6826957952797274e-06,8.70355481113888
738,7.196856730011514e-06,0.0001,5.1794746792312125e-05,7.196856730011514e-06,8.713410582197827
739,7.196856730011514e-06,0.0001,5.1794746792312125e-05,1.9306977288832496e-05,8.742620728247973
740,7.196856730011514e-06,0.0001,5.1794746792312125e-05,5.1794746792312125e-05,8.824558295717253
741,7.196856730011514e-06,0.0001,5.1794746792312125e-05,0.00013894954943731373,9.036186584723538
742,7.196856730011514e-06,0.0001,5.1794746792312125e-05,0.0003727593720314938,9.657854680186423
743,7.196856730011514e-06,0.0001,5.1794746792312125e-05,0.001,11.216949079782353
744,7.196856730011514e-06,0.0001,0.00013894954943731373,1e-06,8.376240450985094
745,7.196856730011514e-06,0.0001,0.00013894954943731373,2.6826957952797274e-06,8.379435666759043
746,7.196856730011514e-06,0.0001,0.00013894954943731373,7.196856730011514e-06,8.389021335363786
747,7.196856730011514e-06,0.0001,0.00013894954943731373,1.9306977288832496e-05,8.412976430475343
748,7.196856730011514e-06,0.0001,0.00013894954943731373,5.1794746792312125e-05,8.473031658442137
749,7.196856730011514e-06,0.0001,0.00013894954943731373,0.00013894954943731373,8.622379979030693
750,7.196856730011514e-06,0.0001,0.00013894954943731373,0.0003727593720314938,9.017241971496333
751,7.196856730011514e-06,0.0001,0.00013894954943731373,0.001,9.987992983236207
752,7.196856730011514e-06,0.0001,0.0003727593720314938,1e-06,9.272031045366989
753,7.196856730011514e-06,0.0001,0.0003727593720314938,2.6826957952797274e-06,9.275289975906013
754,7.196856730011514e-06,0.0001,0.0003727593720314938,7.196856730011514e-06,9.283990881388032
755,7.196856730011514e-06,0.0001,0.0003727593720314938,1.9306977288832496e-05,9.30475819748103
756,7.196856730011514e-06,0.0001,0.0003727593720314938,5.1794746792312125e-05,9.356451968030555
757,7.196856730011514e-06,0.0001,0.0003727593720314938,0.00013894954943731373,9.480698200978662
758,7.196856730011514e-06,0.0001,0.0003727593720314938,0.0003727593720314938,9.81069506704358
759,7.196856730011514e-06,0.0001,0.0003727593720314938,0.001,10.606959350219654
760,7.196856730011514e-06,0.0001,0.001,1e-06,17.007330932915025
761,7.196856730011514e-06,0.0001,0.001,2.6826957952797274e-06,17.004057048705256
762,7.196856730011514e-06,0.0001,0.001,7.196856730011514e-06,17.0013971777292
763,7.196856730011514e-06,0.0001,0.001,1.9306977288832496e-05,16.999117917878472
764,7.196856730011514e-06,0.0001,0.001,5.1794746792312125e-05,17.018613894219822
765,7.196856730011514e-06,0.0001,0.001,0.00013894954943731373,17.122437266144154
766,7.196856730011514e-06,0.0001,0.001,0.0003727593720314938,17.45856038432879
767,7.196856730011514e-06,0.0001,0.001,0.001,18.312151436388547
768,1.9306977288832496e-05,1e-08,1e-06,1e-06,24.587203572797836
769,1.9306977288832496e-05,1e-08,1e-06,2.6826957952797274e-06,22.451748389491087
770,1.9306977288832496e-05,1e-08,1e-06,7.196856730011514e-06,19.490359364038575
771,1.9306977288832496e-05,1e-08,1e-06,1.9306977288832496e-05,16.757708621211822
772,1.9306977288832496e-05,1e-08,1e-06,5.1794746792312125e-05,14.424337689556015
773,1.9306977288832496e-05,1e-08,1e-06,0.00013894954943731373,13.144016857333714
774,1.9306977288832496e-05,1e-08,1e-06,0.0003727593720314938,14.123850235788723
775,1.9306977288832496e-05,1e-08,1e-06,0.001,18.33060444783554
776,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,1e-06,22.568110471126452
777,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,2.6826957952797274e-06,20.74516179735968
778,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,7.196856730011514e-06,18.157826265745577
779,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,1.9306977288832496e-05,15.81699059275155
780,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,5.1794746792312125e-05,13.710739697156779
781,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,0.00013894954943731373,12.648683470606557
782,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,0.0003727593720314938,13.553591906881934
783,1.9306977288832496e-05,1e-08,2.6826957952797274e-06,0.001,17.477541177144737
784,1.9306977288832496e-05,1e-08,7.196856730011514e-06,1e-06,18.803202192359123
785,1.9306977288832496e-05,1e-08,7.196856730011514e-06,2.6826957952797274e-06,17.531312342457667
786,1.9306977288832496e-05,1e-08,7.196856730011514e-06,7.196856730011514e-06,15.741450371150563
787,1.9306977288832496e-05,1e-08,7.196856730011514e-06,1.9306977288832496e-05,14.030506505938623
788,1.9306977288832496e-05,1e-08,7.196856730011514e-06,5.1794746792312125e-05,12.375727683994477
789,1.9306977288832496e-05,1e-08,7.196856730011514e-06,0.00013894954943731373,11.662370884615173
790,1.9306977288832496e-05,1e-08,7.196856730011514e-06,0.0003727593720314938,12.481106114255283
791,1.9306977288832496e-05,1e-08,7.196856730011514e-06,0.001,15.814377187576975
792,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,1e-06,14.323276043719856
793,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,2.6826957952797274e-06,13.740420333788745
794,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,7.196856730011514e-06,12.798305295886223
795,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,1.9306977288832496e-05,11.727734219966493
796,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,5.1794746792312125e-05,10.808343577579874
797,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,0.00013894954943731373,10.465777896007772
798,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,0.0003727593720314938,11.037312862748134
799,1.9306977288832496e-05,1e-08,1.9306977288832496e-05,0.001,13.453843643165802
800,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,1e-06,11.232505712737247
801,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,2.6826957952797274e-06,10.954469934856592
802,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,7.196856730011514e-06,10.513471566541424
803,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,1.9306977288832496e-05,10.04298294738828
804,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,5.1794746792312125e-05,9.661026138677322
805,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,0.00013894954943731373,9.52092715584931
806,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,0.0003727593720314938,9.906531080347976
807,1.9306977288832496e-05,1e-08,5.1794746792312125e-05,0.001,11.36679024779941
808,1.9306977288832496e-05,1e-08,0.00013894954943731373,1e-06,9.871760348368085
809,1.9306977288832496e-05,1e-08,0.00013894954943731373,2.6826957952797274e-06,9.736455383949206
810,1.9306977288832496e-05,1e-08,0.00013894954943731373,7.196856730011514e-06,9.522857199479134
811,1.9306977288832496e-05,1e-08,0.00013894954943731373,1.9306977288832496e-05,9.30188973454301
812,1.9306977288832496e-05,1e-08,0.00013894954943731373,5.1794746792312125e-05,9.134263727181157
813,1.9306977288832496e-05,1e-08,0.00013894954943731373,0.00013894954943731373,9.082630631776471
814,1.9306977288832496e-05,1e-08,0.00013894954943731373,0.0003727593720314938,9.302563075054866
815,1.9306977288832496e-05,1e-08,0.00013894954943731373,0.001,10.199294648116116
816,1.9306977288832496e-05,1e-08,0.0003727593720314938,1e-06,10.329217510568476
817,1.9306977288832496e-05,1e-08,0.0003727593720314938,2.6826957952797274e-06,10.256153976566871
818,1.9306977288832496e-05,1e-08,0.0003727593720314938,7.196856730011514e-06,10.135831559967968
819,1.9306977288832496e-05,1e-08,0.0003727593720314938,1.9306977288832496e-05,9.997761364753963
820,1.9306977288832496e-05,1e-08,0.0003727593720314938,5.1794746792312125e-05,9.882909541711413
821,1.9306977288832496e-05,1e-08,0.0003727593720314938,0.00013894954943731373,9.838922825439814
822,1.9306977288832496e-05,1e-08,0.0003727593720314938,0.0003727593720314938,10.027813033602559
823,1.9306977288832496e-05,1e-08,0.0003727593720314938,0.001,10.746792432190839
824,1.9306977288832496e-05,1e-08,0.001,1e-06,17.982374818653533
825,1.9306977288832496e-05,1e-08,0.001,2.6826957952797274e-06,17.948629862947467
826,1.9306977288832496e-05,1e-08,0.001,7.196856730011514e-06,17.876499031436555
827,1.9306977288832496e-05,1e-08,0.001,1.9306977288832496e-05,17.749259731850657
828,1.9306977288832496e-05,1e-08,0.001,5.1794746792312125e-05,17.582263002244257
829,1.9306977288832496e-05,1e-08,0.001,0.00013894954943731373,17.47152788746554
830,1.9306977288832496e-05,1e-08,0.001,0.0003727593720314938,17.634201325004696
831,1.9306977288832496e-05,1e-08,0.001,0.001,18.40674135265719
832,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,1e-06,24.419780986900843
833,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,2.6826957952797274e-06,22.327077668552135
834,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,7.196856730011514e-06,19.412608539832192
835,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,1.9306977288832496e-05,16.720704703548126
836,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,5.1794746792312125e-05,14.406932354003068
837,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,0.00013894954943731373,13.137333180780221
838,1.9306977288832496e-05,2.1544346900318822e-07,1e-06,0.0003727593720314938,14.11932675305942
